"","Region","Item Code","Model","Yearmonth","model","Volume","Category","var","sigma","low80","high80","low90","high90"
"152","BRI","1239","ARIMA",2024 Jun,N(650, 84576),649.533587788482,"Middle",84576,290.819531668697,276.702948189213,1022.36422738775,171.135458193476,1127.93171738349
"153","BRI","1239","ARIMA",2024 Jul,N(650, 90195),649.533587788482,"Middle",90195,300.324824148787,264.517163229737,1034.55001234723,155.499252063727,1143.56792351324
"154","BRI","1239","ARIMA",2024 Aug,N(650, 95814),649.533587788482,"Middle",95814,309.538365958083,252.70540263022,1046.36177294674,140.342975787436,1158.72419978953
"155","BRI","1239","ARIMA",2024 Sep,N(650, 1e+05),649.533587788482,"Middle",1e+05,316.227766016838,244.129591754896,1054.93758382207,129.338912690784,1169.72826288618
"156","BRI","1239","ARIMA",2024 Oct,N(650, 107052),649.533587788482,"Middle",107052,327.188019340562,230.078546993882,1068.98862858308,111.309295973258,1187.75787960371
"157","BRI","1246","ETS",2024 May,N(785, 814162),785.13742520973,"Middle",814162,902.309259622221,-371.623045625957,1941.89789604542,-699.161306868823,2269.43615728828
"158","BRI","1246","ETS",2024 Jun,N(785, 935244),785.13742520973,"Middle",935244,967.080141456746,-454.659316137819,2024.93416655728,-805.709407486617,2375.98425790608
"159","BRI","1246","ETS",2024 Jul,N(785, 1056327),785.13742520973,"Middle",1056327,1027.7776996997,-532.473585805282,2102.74843622474,-905.556890796271,2475.83174121573
"160","BRI","1246","ETS",2024 Aug,N(785, 1177409),785.13742520973,"Middle",1177409,1085.08478931372,-605.941274690459,2176.21612510992,-999.827053211339,2570.1019036308
"161","BRI","1246","ETS",2024 Sep,N(785, 1298492),785.13742520973,"Middle",1298492,1139.51393146376,-675.719434926813,2245.99428534627,-1089.36299204816,2659.63784246762
"162","BRI","1246","ETS",2024 Oct,N(785, 1419574),785.13742520973,"Middle",1419574,1191.45876974405,-742.31271760214,2312.5875680216,-1174.81225101923,2745.08710143869
"163","BRI","1246","ARIMA",2024 May,N(49, 715112),48.9732840868322,"Middle",715112,845.642950659438,-1035.14097865857,1133.08754683223,-1342.10936974794,1440.05593792161
"164","BRI","1246","ARIMA",2024 Jun,N(826, 913552),826.425062511644,"Middle",913552,955.799142079548,-398.909437634337,2051.75956265762,-745.864526209213,2398.7146512325
"165","BRI","1246","ARIMA",2024 Jul,N(826, 913552),826.425062511644,"Middle",913552,955.799142079548,-398.909437634337,2051.75956265762,-745.864526209213,2398.7146512325
"166","BRI","1246","ARIMA",2024 Aug,N(826, 913552),826.425062511644,"Middle",913552,955.799142079548,-398.909437634337,2051.75956265762,-745.864526209213,2398.7146512325
"167","BRI","1246","ARIMA",2024 Sep,N(826, 913552),826.425062511644,"Middle",913552,955.799142079548,-398.909437634337,2051.75956265762,-745.864526209213,2398.7146512325
"168","BRI","1246","ARIMA",2024 Oct,N(826, 913552),826.425062511644,"Middle",913552,955.799142079548,-398.909437634337,2051.75956265762,-745.864526209213,2398.7146512325
"169","BRI","1247","ETS",2024 May,N(1051, 738506),1050.66671627457,"Middle",738506,859.363718107764,-51.0375703395787,2152.37100288873,-362.986600012697,2464.32003256185
"170","BRI","1247","ETS",2024 Jun,N(1051, 743626),1050.66671627457,"Middle",743626,862.337520927856,-54.8499855549367,2156.18341810409,-367.878505651748,2469.2119382009
"171","BRI","1247","ETS",2024 Jul,N(1051, 748747),1050.66671627457,"Middle",748747,865.301681496113,-58.6500394034422,2159.98347195259,-372.754549786531,2474.08798233568
"172","BRI","1247","ETS",2024 Aug,N(1051, 753868),1050.66671627457,"Middle",753868,868.255722699252,-62.4371202258665,2163.77055277501,-377.613947565695,2478.94738011484
"173","BRI","1247","ETS",2024 Sep,N(1051, 758988),1050.66671627457,"Middle",758988,871.199173553327,-66.2106242207908,2167.54405676994,-382.455924220649,2483.7893567698
"174","BRI","1247","ETS",2024 Oct,N(1051, 764109),1050.66671627457,"Middle",764109,874.133285031522,-69.9721551358368,2171.30558768499,-387.282537602279,2488.61597015143
"175","BRI","1247","ARIMA",2024 May,N(828, 712792),827.93023255814,"Middle",712792,844.270098961227,-254.424034310154,1910.28449942643,-560.894080233079,2216.75454534936
"176","BRI","1247","ARIMA",2024 Jun,N(828, 712792),827.93023255814,"Middle",712792,844.270098961227,-254.424034310154,1910.28449942643,-560.894080233079,2216.75454534936
"177","BRI","1247","ARIMA",2024 Jul,N(828, 712792),827.93023255814,"Middle",712792,844.270098961227,-254.424034310154,1910.28449942643,-560.894080233079,2216.75454534936
"178","BRI","1247","ARIMA",2024 Aug,N(828, 712792),827.93023255814,"Middle",712792,844.270098961227,-254.424034310154,1910.28449942643,-560.894080233079,2216.75454534936
"179","BRI","1247","ARIMA",2024 Sep,N(828, 712792),827.93023255814,"Middle",712792,844.270098961227,-254.424034310154,1910.28449942643,-560.894080233079,2216.75454534936
"180","BRI","1247","ARIMA",2024 Oct,N(828, 712792),827.93023255814,"Middle",712792,844.270098961227,-254.424034310154,1910.28449942643,-560.894080233079,2216.75454534936
"181","BRI","1258","ETS",2024 May,N(67, 13129),67.1955722239068,"Low",13129,114.581848475228,-79.6983575213349,214.089501969148,-121.291568517842,255.682712965656
"182","BRI","1258","ETS",2024 Jun,N(67, 13129),67.1955722239068,"Low",13129,114.581848475228,-79.6983575213349,214.089501969148,-121.291568517842,255.682712965656
"183","BRI","1258","ETS",2024 Jul,N(67, 13129),67.1955722239068,"Low",13129,114.581848475228,-79.6983575213349,214.089501969148,-121.291568517842,255.682712965656
"184","BRI","1258","ETS",2024 Aug,N(67, 13129),67.1955722239068,"Low",13129,114.581848475228,-79.6983575213349,214.089501969148,-121.291568517842,255.682712965656
"185","BRI","1258","ETS",2024 Sep,N(67, 13129),67.1955722239068,"Low",13129,114.581848475228,-79.6983575213349,214.089501969148,-121.291568517842,255.682712965656
"186","BRI","1258","ETS",2024 Oct,N(67, 13129),67.1955722239068,"Low",13129,114.581848475228,-79.6983575213349,214.089501969148,-121.291568517842,255.682712965656
"187","BRI","1258","ARIMA",2024 May,N(67, 12815),67.1860465116279,"Low",12815,113.203356840687,-77.9406569581333,212.312749981389,-119.033475491303,253.405568514559
"188","BRI","1258","ARIMA",2024 Jun,N(67, 12815),67.1860465116279,"Low",12815,113.203356840687,-77.9406569581333,212.312749981389,-119.033475491303,253.405568514559
"189","BRI","1258","ARIMA",2024 Jul,N(67, 12815),67.1860465116279,"Low",12815,113.203356840687,-77.9406569581333,212.312749981389,-119.033475491303,253.405568514559
"190","BRI","1258","ARIMA",2024 Aug,N(67, 12815),67.1860465116279,"Low",12815,113.203356840687,-77.9406569581333,212.312749981389,-119.033475491303,253.405568514559
"191","BRI","1258","ARIMA",2024 Sep,N(67, 12815),67.1860465116279,"Low",12815,113.203356840687,-77.9406569581333,212.312749981389,-119.033475491303,253.405568514559
"192","BRI","1258","ARIMA",2024 Oct,N(67, 12815),67.1860465116279,"Low",12815,113.203356840687,-77.9406569581333,212.312749981389,-119.033475491303,253.405568514559
"193","BRI","1259","ETS",2024 May,N(174, 30535),173.816065826987,"Low",30535,174.742667943465,-50.2040344765349,397.836166130509,-113.635622940013,461.267754593987
"194","BRI","1259","ETS",2024 Jun,N(174, 30535),173.816065826987,"Low",30535,174.742667943465,-50.2040344765349,397.836166130509,-113.635622940013,461.267754593987
"195","BRI","1259","ETS",2024 Jul,N(174, 30535),173.816065826987,"Low",30535,174.742667943465,-50.2040344765349,397.836166130509,-113.635622940013,461.267754593987
"196","BRI","1259","ETS",2024 Aug,N(174, 30535),173.816065826987,"Low",30535,174.742667943465,-50.2040344765349,397.836166130509,-113.635622940013,461.267754593987
"197","BRI","1259","ETS",2024 Sep,N(174, 30535),173.816065826987,"Low",30535,174.742667943465,-50.2040344765349,397.836166130509,-113.635622940013,461.267754593987
"198","BRI","1259","ETS",2024 Oct,N(174, 30535),173.816065826987,"Low",30535,174.742667943465,-50.2040344765349,397.836166130509,-113.635622940013,461.267754593987
"199","BRI","1259","ARIMA",2024 May,N(274, 23333),274.095111016825,"Low",23333,152.751432071847,78.2677751007172,469.922446932932,22.8190052586368,525.371216775013
"200","BRI","1259","ARIMA",2024 Jun,N(258, 23333),258.455157070911,"Low",23333,152.751432071847,62.6278211548035,454.282492987018,7.17905131272315,509.731262829099
"201","BRI","1259","ARIMA",2024 Jul,N(208, 23333),208.407304443987,"Low",23333,152.751432071847,12.5799685278796,404.234640360095,-42.8688013142008,459.683410202175
"202","BRI","1259","ARIMA",2024 Aug,N(227, 23333),227.175249179084,"Low",23333,152.751432071847,31.347913262976,423.002585095191,-24.1008565791043,478.451354937271
"203","BRI","1259","ARIMA",2024 Sep,N(127, 23333),127.079543925236,"Low",23333,152.751432071847,-68.7477919908717,322.906879841343,-124.196561832952,378.355649683424
"204","BRI","1259","ARIMA",2024 Oct,N(133, 23333),133.335525503601,"Low",23333,152.751432071847,-62.4918104125062,329.162861419709,-117.940580254587,384.611631261789
"205","BRI","1260","ETS",2024 May,N(65, 9292),65.308993579888,"Low",9292,96.3950206182871,-58.2694228527561,188.887410012532,-93.2608153371943,223.87880249697
"206","BRI","1260","ETS",2024 Jun,N(65, 9292),65.308993579888,"Low",9292,96.3950206182871,-58.2694228527561,188.887410012532,-93.2608153371943,223.87880249697
"207","BRI","1260","ETS",2024 Jul,N(65, 9292),65.308993579888,"Low",9292,96.3950206182871,-58.2694228527561,188.887410012532,-93.2608153371943,223.87880249697
"208","BRI","1260","ETS",2024 Aug,N(65, 9292),65.308993579888,"Low",9292,96.3950206182871,-58.2694228527561,188.887410012532,-93.2608153371943,223.87880249697
"209","BRI","1260","ETS",2024 Sep,N(65, 9292),65.308993579888,"Low",9292,96.3950206182871,-58.2694228527561,188.887410012532,-93.2608153371943,223.87880249697
"210","BRI","1260","ETS",2024 Oct,N(65, 9292),65.308993579888,"Low",9292,96.3950206182871,-58.2694228527561,188.887410012532,-93.2608153371943,223.87880249697
"211","BRI","1260","ARIMA",2024 May,N(66, 9070),66.1162790697675,"Low",9070,95.236547606473,-55.9769749617309,188.209533101266,-90.5478417428806,222.780399882416
"212","BRI","1260","ARIMA",2024 Jun,N(66, 9070),66.1162790697675,"Low",9070,95.236547606473,-55.9769749617309,188.209533101266,-90.5478417428806,222.780399882416
"213","BRI","1260","ARIMA",2024 Jul,N(66, 9070),66.1162790697675,"Low",9070,95.236547606473,-55.9769749617309,188.209533101266,-90.5478417428806,222.780399882416
"214","BRI","1260","ARIMA",2024 Aug,N(66, 9070),66.1162790697675,"Low",9070,95.236547606473,-55.9769749617309,188.209533101266,-90.5478417428806,222.780399882416
"215","BRI","1260","ARIMA",2024 Sep,N(66, 9070),66.1162790697675,"Low",9070,95.236547606473,-55.9769749617309,188.209533101266,-90.5478417428806,222.780399882416
"216","BRI","1260","ARIMA",2024 Oct,N(66, 9070),66.1162790697675,"Low",9070,95.236547606473,-55.9769749617309,188.209533101266,-90.5478417428806,222.780399882416
"217","BRI","1271","ETS",2024 May,N(6906, 5e+06),6906.46533462038,"High",5e+06,2236.06797749979,4039.82618746565,9773.10448177511,3228.13351163323,10584.7971576075
"218","BRI","1271","ETS",2024 Jun,N(6906, 5785952),6906.46533462038,"High",5785952,2405.40059033833,3822.74177780664,9990.18889143412,2949.58136351382,10863.3493057269
"219","BRI","1271","ETS",2024 Jul,N(6906, 6547097),6906.46533462038,"High",6547097,2558.72956757841,3626.17402898486,10186.7566402559,2697.3551959539,11115.5754732869
"220","BRI","1271","ETS",2024 Aug,N(6906, 7308243),6906.46533462038,"High",7308243,2703.37622243002,3440.7370174651,10372.1936517757,2459.411448723,11353.5192205178
"221","BRI","1271","ETS",2024 Sep,N(6906, 8069389),6906.46533462038,"High",8069389,2840.66699913946,3264.73024172359,10548.2004275172,2233.56812103597,11579.3625482048
"222","BRI","1271","ETS",2024 Oct,N(6906, 8830535),6906.46533462038,"High",8830535,2971.62161117461,3096.84642909453,10716.0842401462,2018.14778423814,11794.7828850026
"223","BRI","1271","ARIMA",2024 May,N(7643, 4735494),7642.74653922438,"High",4735494,2176.11902248016,4852.96195240482,10432.5311260439,4063.03074724452,11222.4623312042
"224","BRI","1271","ARIMA",2024 Jun,N(7184, 5e+06),7183.52651845916,"High",5e+06,2236.06797749979,4316.88737130443,10050.1656656139,3505.194695472,10861.8583414463
"225","BRI","1271","ARIMA",2024 Jul,N(7184, 6394381),7183.52651845916,"High",6394381,2528.71133188429,3941.7185909835,10425.3344459348,3023.79637750951,11343.2566594088
"226","BRI","1271","ARIMA",2024 Aug,N(7184, 7819979),7183.52651845916,"High",7819979,2796.42253602706,3598.51282727247,10768.5402096458,2583.41144669465,11783.6415902237
"227","BRI","1271","ARIMA",2024 Sep,N(7184, 9245577),7183.52651845916,"High",9245577,3040.65404148515,3285.40803727519,11081.6449996431,2181.65062021608,12185.4024167022
"228","BRI","1271","ARIMA",2024 Oct,N(7184, 1.1e+07),7183.52651845916,"High",1.1e+07,3316.6247903554,2931.61353722354,11435.4394996948,1727.67873832453,12639.3742985938
"229","BRI","1272","ETS",2024 May,N(745, 154383),745.312952897241,"Middle",154383,392.91602156186,241.594613254936,1249.03129253955,98.9660974279809,1391.6598083665
"230","BRI","1272","ETS",2024 Jun,N(745, 207986),745.312952897241,"Middle",207986,456.05482126604,160.650672034177,1329.9752337603,-4.89722808539591,1495.52313387988
"231","BRI","1272","ETS",2024 Jul,N(745, 261588),745.312952897241,"Middle",261588,511.45674303894,89.6254083213198,1401.00049747316,-96.0333894018153,1586.6592951963
"232","BRI","1272","ETS",2024 Aug,N(745, 315191),745.312952897241,"Middle",315191,561.418738554388,25.5741300705154,1465.05177572397,-178.220872024727,1668.84677781921
"233","BRI","1272","ETS",2024 Sep,N(745, 368793),745.312952897241,"Middle",368793,607.283294682144,-33.2242308852683,1523.85013667975,-253.668066854887,1744.29397264937
"234","BRI","1272","ETS",2024 Oct,N(745, 422395),745.312952897241,"Middle",422395,649.9192257504,-87.8834945147728,1578.50940030925,-323.804173462168,1814.43007925665
"235","BRI","1272","ARIMA",2024 May,N(868, 145377),867.72220305515,"Middle",145377,381.283359196281,378.916936565518,1356.52746954478,240.511077177268,1494.93332893303
"236","BRI","1272","ARIMA",2024 Jun,N(586, 183136),586.391291706043,"Middle",183136,427.943921559823,37.7671842663502,1135.01539914574,-117.576459259866,1290.35904267195
"237","BRI","1272","ARIMA",2024 Jul,N(724, 264931),724.344958583584,"Middle",264931,514.71448396174,64.4809901446337,1384.20892702253,-122.360367533478,1571.05028470065
"238","BRI","1272","ARIMA",2024 Aug,N(657, 323032),656.697880224166,"Middle",323032,568.359041451792,-71.9384109170313,1385.33417136536,-278.252742964032,1591.64850341236
"239","BRI","1272","ARIMA",2024 Sep,N(690, 392246),689.869359563149,"Middle",392246,626.295457432033,-113.041416864718,1492.78013599102,-340.386667912546,1720.12538703884
"240","BRI","1272","ARIMA",2024 Oct,N(674, 455890),673.603364516175,"Middle",455890,675.196267762197,-191.998250754961,1539.20497978731,-437.094495952639,1784.30122498499
"241","MEL","1234","ETS",2024 May,N(3455, 3496081),3455.29133880435,"High",3496081,1869.78100321936,1058.23209267713,5852.35058493157,379.5015885085,6531.0810891002
"242","MEL","1234","ETS",2024 Jun,N(3455, 3496081),3455.29133880435,"High",3496081,1869.78100321936,1058.23209267713,5852.35058493157,379.5015885085,6531.0810891002
"243","MEL","1234","ETS",2024 Jul,N(3455, 3496081),3455.29133880435,"High",3496081,1869.78100321936,1058.23209267713,5852.35058493157,379.5015885085,6531.0810891002
"244","MEL","1234","ETS",2024 Aug,N(3455, 3496081),3455.29133880435,"High",3496081,1869.78100321936,1058.23209267713,5852.35058493157,379.5015885085,6531.0810891002
"245","MEL","1234","ETS",2024 Sep,N(3455, 3496081),3455.29133880435,"High",3496081,1869.78100321936,1058.23209267713,5852.35058493157,379.5015885085,6531.0810891002
"246","MEL","1234","ETS",2024 Oct,N(3455, 3496081),3455.29133880435,"High",3496081,1869.78100321936,1058.23209267713,5852.35058493157,379.5015885085,6531.0810891002
"247","MEL","1234","ARIMA",2024 May,N(3089, 2816560),3088.83009633988,"High",2816560,1678.26100473079,937.299488275003,5240.36070440475,328.090743557726,5849.56944912202
"248","MEL","1234","ARIMA",2024 Jun,N(3421, 4544305),3421.29473070743,"High",4544305,2131.73755420314,688.407186218998,6154.18227519586,-85.4135459567433,6928.0030073716
"249","MEL","1234","ARIMA",2024 Jul,N(3421, 4544305),3421.29473070743,"High",4544305,2131.73755420314,688.407186218998,6154.18227519586,-85.4135459567433,6928.0030073716
"250","MEL","1234","ARIMA",2024 Aug,N(3421, 4544305),3421.29473070743,"High",4544305,2131.73755420314,688.407186218998,6154.18227519586,-85.4135459567433,6928.0030073716
"251","MEL","1234","ARIMA",2024 Sep,N(3421, 4544305),3421.29473070743,"High",4544305,2131.73755420314,688.407186218998,6154.18227519586,-85.4135459567433,6928.0030073716
"252","MEL","1234","ARIMA",2024 Oct,N(3421, 4544305),3421.29473070743,"High",4544305,2131.73755420314,688.407186218998,6154.18227519586,-85.4135459567433,6928.0030073716
"253","MEL","1238","ETS",2024 May,N(4568, 5493794),4568.23869821883,"High",5493794,2343.88438281414,1563.37891945111,7573.09847698655,712.54888848958,8423.92850794809
"254","MEL","1238","ETS",2024 Jun,N(4514, 5365019),4514.38104334623,"High",5365019,2316.25106583893,1544.94717694072,7483.81490975175,704.148040041187,8324.61404665128
"255","MEL","1238","ETS",2024 Jul,N(4461, 5237771),4460.52338847364,"High",5237771,2288.61770507877,1526.51549056266,7394.53128638462,695.747263619066,8225.29951332821
"256","MEL","1238","ETS",2024 Aug,N(4407, 5112051),4406.66573360104,"High",5112051,2260.98452007085,1508.08357887021,7305.24788833187,687.346198084495,8125.98526911758
"257","MEL","1238","ETS",2024 Sep,N(4353, 5e+06),4352.80807872844,"High",5e+06,2236.06797749979,1486.16893157371,7219.44722588317,674.476255741288,8031.1399017156
"258","MEL","1238","ETS",2024 Oct,N(4299, 4865194),4298.95042385584,"High",4865194,2205.71847705005,1471.21933627768,7126.68151143401,670.54352910851,7927.35731860318
"259","MEL","1238","ARIMA",2024 May,N(5772, 8549811),5771.50069634834,"High",8549811,2924.005984946,2022.92502364757,9520.0763690491,961.510851112175,10581.4905415845
"260","MEL","1238","ARIMA",2024 Jun,N(6589, 8549811),6588.86231616856,"High",8549811,2924.005984946,2840.28664346779,10337.4379888693,1778.8724709324,11398.8521614047
"261","MEL","1238","ARIMA",2024 Jul,N(6718, 8549811),6718.02437254476,"High",8549811,2924.005984946,2969.44869984399,10466.6000452455,1908.03452730859,11528.0142177809
"262","MEL","1238","ARIMA",2024 Aug,N(6091, 8549811),6090.61141200979,"High",8549811,2924.005984946,2342.03573930902,9839.18708471056,1280.62156677363,10900.601257246
"263","MEL","1238","ARIMA",2024 Sep,N(5076, 8549811),5075.52578591055,"High",8549811,2924.005984946,1326.95011320979,8824.10145861132,265.53594067439,9885.51563114671
"264","MEL","1238","ARIMA",2024 Oct,N(6093, 8549571),6092.70388191397,"High",8549571,2923.96494507031,2344.18082233384,9841.2269414941,1282.78154727332,10902.6262165546
"265","MEL","1239","ETS",2024 May,N(930, 110777),930.398969215856,"Middle",110777,332.831789347112,503.708615272859,1357.08932315885,382.890675739857,1477.90726269185
"266","MEL","1239","ETS",2024 Jun,N(952, 110777),952.126343096315,"Middle",110777,332.831789347112,525.435989153318,1378.81669703931,404.618049620316,1499.63463657231
"267","MEL","1239","ETS",2024 Jul,N(974, 110777),973.853716976774,"Middle",110777,332.831789347112,547.163363033777,1400.54407091977,426.345423500775,1521.36201045277
"268","MEL","1239","ETS",2024 Aug,N(996, 110777),995.581090857233,"Middle",110777,332.831789347112,568.890736914236,1422.27144480023,448.072797381235,1543.08938433323
"269","MEL","1239","ETS",2024 Sep,N(1017, 110777),1017.30846473769,"Middle",110777,332.831789347112,590.618110794695,1443.99881868069,469.800171261694,1564.81675821369
"270","MEL","1239","ETS",2024 Oct,N(1039, 110777),1039.03583861815,"Middle",110777,332.831789347112,612.345484675154,1465.72619256115,491.527545142153,1586.54413209415
"271","MEL","1239","ARIMA",2024 May,N(865, 121421),865.184902668466,"Middle",121421,348.455162108412,418.465384845481,1311.90442049145,291.976161000128,1438.3936443368
"272","MEL","1239","ARIMA",2024 Jun,N(865, 132048),865.184902668466,"Middle",132048,363.384094313441,399.326493758634,1331.0433115783,267.418067522855,1462.95173781408
"273","MEL","1239","ARIMA",2024 Jul,N(865, 142675),865.184902668466,"Middle",142675,377.72344380512,380.943447710302,1349.42635762663,243.829837609043,1486.53996772789
"274","MEL","1239","ARIMA",2024 Aug,N(865, 153302),865.184902668466,"Middle",153302,391.537993047929,363.233195581021,1367.13660975591,221.104904104623,1509.26490123231
"275","MEL","1239","ARIMA",2024 Sep,N(865, 163929),865.184902668466,"Middle",163929,404.881464134875,346.126865647556,1384.24293968938,199.154894166597,1531.21491117034
"276","MEL","1239","ARIMA",2024 Oct,N(865, 174555),865.184902668466,"Middle",174555,417.797797983666,329.568125653407,1400.80167968353,177.907524985336,1552.4622803516
"277","MEL","1246","ETS",2024 May,N(977, 188052),976.518016431021,"Middle",188052,433.649628156188,420.579193134788,1532.45683972725,263.164378114092,1689.87165474795
"278","MEL","1246","ETS",2024 Jun,N(977, 3e+05),976.518016431021,"Middle",3e+05,547.722557505166,274.337697709398,1678.69833515264,75.5144093350223,1877.52162352702
"279","MEL","1246","ETS",2024 Jul,N(977, 4e+05),976.518016431021,"Middle",4e+05,632.455532033676,165.710024363848,1787.32600849819,-63.8713337643763,2016.90736662642
"280","MEL","1246","ETS",2024 Aug,N(977, 511954),976.518016431021,"Middle",511954,715.509608600751,59.2346982048576,1893.80133465718,-200.495289717215,2153.53132257926
"281","MEL","1246","ETS",2024 Sep,N(977, 619921),976.518016431021,"Middle",619921,787.350620752915,-32.8654793742161,1985.90151223626,-318.673754707524,2271.70978756957
"282","MEL","1246","ETS",2024 Oct,N(977, 727888),976.518016431021,"Middle",727888,853.163524771189,-117.237622325644,2070.27365518769,-426.935981817586,2379.97201467963
"283","MEL","1246","ARIMA",2024 May,N(794, 154352),793.908973158705,"Middle",154352,392.87657094818,290.241209203139,1297.57673711427,147.627013948949,1440.19093236846
"284","MEL","1246","ARIMA",2024 Jun,N(673, 2e+05),673.122830757363,"Middle",2e+05,447.213595499958,99.7950013264166,1246.45066018831,-62.5435338400682,1408.78919535479
"285","MEL","1246","ARIMA",2024 Jul,N(609, 210978),608.594430846833,"Middle",210978,459.32341547106,19.7418122129344,1197.44704948073,-146.99258760306,1364.18144929673
"286","MEL","1246","ARIMA",2024 Aug,N(574, 214567),574.120986193079,"Middle",214567,463.213773543059,-19.7190714891225,1167.96104387528,-187.865671285253,1336.10764367141
"287","MEL","1246","ARIMA",2024 Sep,N(556, 215591),555.704004089954,"Middle",215591,464.317779112538,-39.5513887323202,1150.95939691223,-208.098742550172,1319.50675073008
"288","MEL","1246","ARIMA",2024 Oct,N(546, 215883),545.86497485474,"Middle",215883,464.632112536359,-49.7933934168722,1141.52334312635,-218.454850267571,1310.18479997705
"289","MEL","1247","ETS",2024 May,N(571, 70559),571.020058317523,"Middle",70559,265.629441139344,230.483114776884,911.557001858161,134.059627643302,1007.98048899174
"290","MEL","1247","ETS",2024 Jun,N(571, 73570),571.020058317523,"Middle",73570,271.237902956058,223.293066727856,918.747049907189,124.833707954807,1017.20640868024
"291","MEL","1247","ETS",2024 Jul,N(571, 76581),571.020058317523,"Middle",76581,276.732723037952,216.248707382868,925.791409252177,115.794728920091,1026.24538771495
"292","MEL","1247","ETS",2024 Aug,N(571, 79593),571.020058317523,"Middle",79593,282.122313899486,209.339251898382,932.700864736663,106.928851952869,1035.11126468218
"293","MEL","1247","ETS",2024 Sep,N(571, 82604),571.020058317523,"Middle",82604,287.409116069759,202.561571516092,939.478545118953,98.2320623827697,1043.80805425228
"294","MEL","1247","ETS",2024 Oct,N(571, 85615),571.020058317523,"Middle",85615,292.600410115912,195.906332548923,946.133784086122,89.6923836768471,1052.3477329582
"295","MEL","1247","ARIMA",2024 May,N(610, 63059),610.027592762198,"Middle",63059,251.115511269217,288.097507315063,931.957678209334,196.942576724337,1023.11260880006
"296","MEL","1247","ARIMA",2024 Jun,N(644, 67211),644.057431093347,"Middle",67211,259.250843778762,311.697849368974,976.41701281772,217.589793077284,1070.52506910941
"297","MEL","1247","ARIMA",2024 Jul,N(600, 71363),599.986440362686,"Middle",71363,267.138540836024,257.514831010903,942.458049714468,160.543540687426,1039.42934003794
"298","MEL","1247","ARIMA",2024 Aug,N(534, 75515),534.452176616068,"Middle",75515,274.799927219787,182.158669920301,886.745683311834,82.4062963395186,986.498056892616
"299","MEL","1247","ARIMA",2024 Sep,N(537, 79667),536.794259665209,"Middle",79667,282.253432220053,174.945359559101,898.643159771317,72.4873636632221,1001.1011556672
"300","MEL","1247","ARIMA",2024 Oct,N(595, 83800),594.747209189942,"Middle",83800,289.482296522603,223.630905047965,965.863513331918,118.548831410261,1070.94558696962
