"","Region","Item Code","Model","Yearmonth","model","Volume","Category","var","sigma","low80","high80","low90","high90"
"301","MEL","1258","ETS",2024 May,N(53, 12550),52.5100234744273,"Low",12550,112.02678251204,-91.1083117060085,196.128358654863,-131.774033757879,236.794080706734
"302","MEL","1258","ETS",2024 Jun,N(53, 12550),52.5100234744273,"Low",12550,112.02678251204,-91.1083117060085,196.128358654863,-131.774033757879,236.794080706734
"303","MEL","1258","ETS",2024 Jul,N(53, 12550),52.5100234744273,"Low",12550,112.02678251204,-91.1083117060085,196.128358654863,-131.774033757879,236.794080706734
"304","MEL","1258","ETS",2024 Aug,N(53, 12550),52.5100234744273,"Low",12550,112.02678251204,-91.1083117060085,196.128358654863,-131.774033757879,236.794080706734
"305","MEL","1258","ETS",2024 Sep,N(53, 12550),52.5100234744273,"Low",12550,112.02678251204,-91.1083117060085,196.128358654863,-131.774033757879,236.794080706734
"306","MEL","1258","ETS",2024 Oct,N(53, 12550),52.5100234744273,"Low",12550,112.02678251204,-91.1083117060085,196.128358654863,-131.774033757879,236.794080706734
"307","MEL","1258","ARIMA",2024 May,N(52, 12250),52.4883720931732,"Low",12250,110.679718105893,-89.403026518582,194.379770704928,-129.579764191021,234.556508377368
"308","MEL","1258","ARIMA",2024 Jun,N(52, 12250),52.4883720931732,"Low",12250,110.679718105893,-89.403026518582,194.379770704928,-129.579764191021,234.556508377368
"309","MEL","1258","ARIMA",2024 Jul,N(52, 12250),52.4883720931732,"Low",12250,110.679718105893,-89.403026518582,194.379770704928,-129.579764191021,234.556508377368
"310","MEL","1258","ARIMA",2024 Aug,N(52, 12250),52.4883720931732,"Low",12250,110.679718105893,-89.403026518582,194.379770704928,-129.579764191021,234.556508377368
"311","MEL","1258","ARIMA",2024 Sep,N(52, 12250),52.4883720931732,"Low",12250,110.679718105893,-89.403026518582,194.379770704928,-129.579764191021,234.556508377368
"312","MEL","1258","ARIMA",2024 Oct,N(52, 12250),52.4883720931732,"Low",12250,110.679718105893,-89.403026518582,194.379770704928,-129.579764191021,234.556508377368
"313","MEL","1259","ETS",2024 May,N(247, 45480),246.592709002748,"Low",45480,213.260404201061,-26.8071291830126,519.992547188508,-104.220655907998,597.406073913494
"314","MEL","1259","ETS",2024 Jun,N(247, 45480),246.592709002748,"Low",45480,213.260404201061,-26.8071291830126,519.992547188508,-104.220655907998,597.406073913494
"315","MEL","1259","ETS",2024 Jul,N(247, 45480),246.592709002748,"Low",45480,213.260404201061,-26.8071291830126,519.992547188508,-104.220655907998,597.406073913494
"316","MEL","1259","ETS",2024 Aug,N(247, 45480),246.592709002748,"Low",45480,213.260404201061,-26.8071291830126,519.992547188508,-104.220655907998,597.406073913494
"317","MEL","1259","ETS",2024 Sep,N(247, 45480),246.592709002748,"Low",45480,213.260404201061,-26.8071291830126,519.992547188508,-104.220655907998,597.406073913494
"318","MEL","1259","ETS",2024 Oct,N(247, 45480),246.592709002748,"Low",45480,213.260404201061,-26.8071291830126,519.992547188508,-104.220655907998,597.406073913494
"319","MEL","1259","ARIMA",2024 May,N(247, 44393),246.53488372093,"Low",44393,210.696464137394,-23.5779833032084,516.647750745069,-100.060799785082,593.130567226943
"320","MEL","1259","ARIMA",2024 Jun,N(247, 44393),246.53488372093,"Low",44393,210.696464137394,-23.5779833032084,516.647750745069,-100.060799785082,593.130567226943
"321","MEL","1259","ARIMA",2024 Jul,N(247, 44393),246.53488372093,"Low",44393,210.696464137394,-23.5779833032084,516.647750745069,-100.060799785082,593.130567226943
"322","MEL","1259","ARIMA",2024 Aug,N(247, 44393),246.53488372093,"Low",44393,210.696464137394,-23.5779833032084,516.647750745069,-100.060799785082,593.130567226943
"323","MEL","1259","ARIMA",2024 Sep,N(247, 44393),246.53488372093,"Low",44393,210.696464137394,-23.5779833032084,516.647750745069,-100.060799785082,593.130567226943
"324","MEL","1259","ARIMA",2024 Oct,N(247, 44393),246.53488372093,"Low",44393,210.696464137394,-23.5779833032084,516.647750745069,-100.060799785082,593.130567226943
"325","MEL","1260","ETS",2024 May,N(91, 23574),91.0840808852344,"Low",23574,153.538268845262,-105.751979774392,287.92014154486,-161.486371365222,343.654533135691
"326","MEL","1260","ETS",2024 Jun,N(91, 23574),91.0840808852344,"Low",23574,153.538268845262,-105.751979774392,287.92014154486,-161.486371365222,343.654533135691
"327","MEL","1260","ETS",2024 Jul,N(91, 23574),91.0840808852344,"Low",23574,153.538268845262,-105.751979774392,287.92014154486,-161.486371365222,343.654533135691
"328","MEL","1260","ETS",2024 Aug,N(91, 23574),91.0840808852344,"Low",23574,153.538268845262,-105.751979774392,287.92014154486,-161.486371365222,343.654533135691
"329","MEL","1260","ETS",2024 Sep,N(91, 23574),91.0840808852344,"Low",23574,153.538268845262,-105.751979774392,287.92014154486,-161.486371365222,343.654533135691
"330","MEL","1260","ETS",2024 Oct,N(91, 23574),91.0840808852344,"Low",23574,153.538268845262,-105.751979774392,287.92014154486,-161.486371365222,343.654533135691
"331","MEL","1260","ARIMA",2024 May,N(35, 20121),35.0741551656412,"Low",20121,141.848510742975,-146.775635606853,216.923945938136,-198.266645006553,268.414955337836
"332","MEL","1260","ARIMA",2024 Jun,N(79, 22834),78.7515636680921,"Low",22834,151.10923201446,-114.970471774446,272.47359911063,-169.823122995695,327.326250331879
"333","MEL","1260","ARIMA",2024 Jul,N(76, 22834),75.6599039558447,"Low",22834,151.10923201446,-118.062131486693,269.381939398383,-172.914782707943,324.234590619632
"334","MEL","1260","ARIMA",2024 Aug,N(112, 22834),111.916640581291,"Low",22834,151.10923201446,-81.8053948612467,305.63867602383,-136.658046082496,360.491327245079
"335","MEL","1260","ARIMA",2024 Sep,N(79, 22834),78.7515636680921,"Low",22834,151.10923201446,-114.970471774446,272.47359911063,-169.823122995695,327.326250331879
"336","MEL","1260","ARIMA",2024 Oct,N(111, 22834),111.35452063361,"Low",22834,151.10923201446,-82.367514808928,305.076556076148,-137.220166030177,359.929207297397
"337","MEL","1271","ETS",2024 May,N(5141, 4555077),5141.10280373327,"High",4555077,2134.26263613455,2404.97810420878,7877.22750325777,1630.24076729194,8651.96484017461
"338","MEL","1271","ETS",2024 Jun,N(5258, 4555077),5258.46418676898,"High",4555077,2134.26263613455,2522.33948724448,7994.58888629347,1747.60215032764,8769.32622321031
"339","MEL","1271","ETS",2024 Jul,N(5376, 4555078),5375.82556980468,"High",4555078,2134.26287040749,2639.70056994228,8111.95056966708,1864.96314798437,8886.68799162499
"340","MEL","1271","ETS",2024 Aug,N(5493, 4555079),5493.18695284039,"High",4555079,2134.2631046804,2757.06165264012,8229.31225304065,1982.32414564114,9004.04976003964
"341","MEL","1271","ETS",2024 Sep,N(5611, 4555080),5610.54833587609,"High",4555080,2134.26333895328,2874.42273533799,8346.67393641419,2099.68514329795,9121.41152845423
"342","MEL","1271","ETS",2024 Oct,N(5728, 4555081),5727.90971891179,"High",4555081,2134.26357322614,2991.78381803589,8464.0356197877,2217.0461409548,9238.77329686879
"343","MEL","1271","ARIMA",2024 May,N(3997, 5070962),3996.83912188535,"High",5070962,2251.87965930686,1109.92939865395,6883.74884511675,292.497082325555,7701.18116144514
"344","MEL","1271","ARIMA",2024 Jun,N(3997, 5327507),3996.83912188535,"High",5327507,2308.13929389021,1037.8045471181,6955.8736966526,199.949983435951,7793.72826033474
"345","MEL","1271","ARIMA",2024 Jul,N(3997, 5584052),3996.83912188535,"High",5584052,2363.05988074784,967.396354766615,7026.28188900408,109.605618055149,7884.07262571555
"346","MEL","1271","ARIMA",2024 Aug,N(3997, 5840596),3996.83912188535,"High",5840596,2416.7325048503,898.588050667264,7095.09019310343,21.314151406606,7972.36409236409
"347","MEL","1271","ARIMA",2024 Sep,N(3997, 6097141),3996.83912188535,"High",6097141,2469.23895158002,831.274785959761,7162.40345781093,-65.0589534637861,8058.73719723448
"348","MEL","1271","ARIMA",2024 Oct,N(3997, 6353686),3996.83912188535,"High",6353686,2520.65189980687,765.363386332936,7228.31485743776,-149.633253296959,8143.31149706765
"349","MEL","1272","ETS",2024 May,N(588, 117740),588.206425259184,"Middle",117740,343.132627419778,148.310396907029,1028.10245361134,23.7532531536497,1152.65959736472
"350","MEL","1272","ETS",2024 Jun,N(588, 148458),588.206425259184,"Middle",148458,385.302478580141,94.2486477194433,1082.16420279892,-45.6161520051479,1222.02900252352
"351","MEL","1272","ETS",2024 Jul,N(588, 179176),588.206425259184,"Middle",179176,423.291861485666,45.5462588345606,1130.86659168381,-108.108686884736,1284.5215374031
"352","MEL","1272","ETS",2024 Aug,N(588, 209894),588.206425259184,"Middle",209894,458.141899415454,0.868510208571934,1175.5443403098,-165.436999279238,1341.84984979761
"353","MEL","1272","ETS",2024 Sep,N(588, 240612),588.206425259184,"Middle",240612,490.52217075276,-40.6429976458545,1217.05584816422,-218.702545629106,1395.11539614747
"354","MEL","1272","ETS",2024 Oct,N(588, 271329),588.206425259184,"Middle",271329,520.892503305624,-79.5777639786265,1255.99061449699,-268.661742678568,1445.07459319694
"355","MEL","1272","ARIMA",2024 May,N(579, 117770),578.955132231263,"Middle",117770,343.176339510754,139.003064978477,1018.90719948405,14.4300537360737,1143.48021072645
"356","MEL","1272","ARIMA",2024 Jun,N(579, 150689),578.955132231263,"Middle",150689,388.186810698148,81.2996409162372,1076.61062354629,-59.6121713671906,1217.52243582972
"357","MEL","1272","ARIMA",2024 Jul,N(579, 183608),578.955132231263,"Middle",183608,428.495040811443,29.6244899109936,1128.28577455153,-125.91920990356,1283.82947436609
"358","MEL","1272","ARIMA",2024 Aug,N(579, 216527),578.955132231263,"Middle",216527,465.324617874447,-17.5910278837775,1175.5012923463,-186.503864172202,1344.41412863473
"359","MEL","1272","ARIMA",2024 Sep,N(579, 249445),578.955132231263,"Middle",249445,499.444691632617,-61.3329624417519,1219.24322690428,-242.631385504392,1400.54164996692
"360","MEL","1272","ARIMA",2024 Oct,N(579, 282364),578.955132231263,"Middle",282364,531.379337197072,-102.273178055384,1260.18344251791,-295.163877457921,1453.07414192045
"361","PER","1234","ETS",2024 May,N(1982, 1159657),1981.52719471632,"High",1159657,1076.87371590173,600.975090930299,3362.07929850233,210.069932057971,3752.98445737466
"362","PER","1234","ETS",2024 Jun,N(1982, 1159657),1981.52719471632,"High",1159657,1076.87371590173,600.975090930299,3362.07929850233,210.069932057971,3752.98445737466
"363","PER","1234","ETS",2024 Jul,N(1982, 1159657),1981.52719471632,"High",1159657,1076.87371590173,600.975090930299,3362.07929850233,210.069932057971,3752.98445737466
"364","PER","1234","ETS",2024 Aug,N(1982, 1159657),1981.52719471632,"High",1159657,1076.87371590173,600.975090930299,3362.07929850233,210.069932057971,3752.98445737466
"365","PER","1234","ETS",2024 Sep,N(1982, 1159657),1981.52719471632,"High",1159657,1076.87371590173,600.975090930299,3362.07929850233,210.069932057971,3752.98445737466
"366","PER","1234","ETS",2024 Oct,N(1982, 1159657),1981.52719471632,"High",1159657,1076.87371590173,600.975090930299,3362.07929850233,210.069932057971,3752.98445737466
"367","PER","1234","ARIMA",2024 May,N(1981, 1131932),1980.60465116279,"High",1131932,1063.92292953954,616.655455493098,3344.55384683248,230.451432070244,3730.75787025534
"368","PER","1234","ARIMA",2024 Jun,N(1981, 1131932),1980.60465116279,"High",1131932,1063.92292953954,616.655455493098,3344.55384683248,230.451432070244,3730.75787025534
"369","PER","1234","ARIMA",2024 Jul,N(1981, 1131932),1980.60465116279,"High",1131932,1063.92292953954,616.655455493098,3344.55384683248,230.451432070244,3730.75787025534
"370","PER","1234","ARIMA",2024 Aug,N(1981, 1131932),1980.60465116279,"High",1131932,1063.92292953954,616.655455493098,3344.55384683248,230.451432070244,3730.75787025534
"371","PER","1234","ARIMA",2024 Sep,N(1981, 1131932),1980.60465116279,"High",1131932,1063.92292953954,616.655455493098,3344.55384683248,230.451432070244,3730.75787025534
"372","PER","1234","ARIMA",2024 Oct,N(1981, 1131932),1980.60465116279,"High",1131932,1063.92292953954,616.655455493098,3344.55384683248,230.451432070244,3730.75787025534
"373","PER","1238","ETS",2024 May,N(2741, 1912902),2741.04342595418,"High",1912902,1383.07700436382,967.938706359766,4514.1481455486,465.881753775699,5016.20509813267
"374","PER","1238","ETS",2024 Jun,N(2741, 1912902),2741.04342595418,"High",1912902,1383.07700436382,967.938706359766,4514.1481455486,465.881753775699,5016.20509813267
"375","PER","1238","ETS",2024 Jul,N(2741, 1912902),2741.04342595418,"High",1912902,1383.07700436382,967.938706359766,4514.1481455486,465.881753775699,5016.20509813267
"376","PER","1238","ETS",2024 Aug,N(2741, 1912902),2741.04342595418,"High",1912902,1383.07700436382,967.938706359766,4514.1481455486,465.881753775699,5016.20509813267
"377","PER","1238","ETS",2024 Sep,N(2741, 1912902),2741.04342595418,"High",1912902,1383.07700436382,967.938706359766,4514.1481455486,465.881753775699,5016.20509813267
"378","PER","1238","ETS",2024 Oct,N(2741, 1912902),2741.04342595418,"High",1912902,1383.07700436382,967.938706359766,4514.1481455486,465.881753775699,5016.20509813267
"379","PER","1238","ARIMA",2024 May,N(2741, 1867169),2741.39534883721,"High",1867169,1366.44392493801,989.614237066678,4493.17646060774,493.59509231418,4989.19560536024
"380","PER","1238","ARIMA",2024 Jun,N(2741, 1867169),2741.39534883721,"High",1867169,1366.44392493801,989.614237066678,4493.17646060774,493.59509231418,4989.19560536024
"381","PER","1238","ARIMA",2024 Jul,N(2741, 1867169),2741.39534883721,"High",1867169,1366.44392493801,989.614237066678,4493.17646060774,493.59509231418,4989.19560536024
"382","PER","1238","ARIMA",2024 Aug,N(2741, 1867169),2741.39534883721,"High",1867169,1366.44392493801,989.614237066678,4493.17646060774,493.59509231418,4989.19560536024
"383","PER","1238","ARIMA",2024 Sep,N(2741, 1867169),2741.39534883721,"High",1867169,1366.44392493801,989.614237066678,4493.17646060774,493.59509231418,4989.19560536024
"384","PER","1238","ARIMA",2024 Oct,N(2741, 1867169),2741.39534883721,"High",1867169,1366.44392493801,989.614237066678,4493.17646060774,493.59509231418,4989.19560536024
"385","PER","1239","ETS",2024 May,N(499, 21927),499.104819739549,"Middle",21927,148.077682315736,309.269231010776,688.940408468322,255.517032330163,742.692607148935
"386","PER","1239","ETS",2024 Jun,N(511, 21990),511.302539971189,"Middle",21990,148.290255917238,321.19443188529,701.410648057088,267.365068987332,755.240010955046
"387","PER","1239","ETS",2024 Jul,N(524, 22053),523.500260202829,"Middle",22053,148.502525231055,333.120022856617,713.880497549041,279.213606197744,767.786914207914
"388","PER","1239","ETS",2024 Aug,N(536, 22116),535.697980434469,"Middle",22116,148.71449156017,345.046002254331,726.349958614608,291.062641817989,780.333319050949
"389","PER","1239","ETS",2024 Sep,N(548, 22179),547.895700666109,"Middle",22179,148.926156198298,356.97236841989,738.819032912328,302.912173719908,792.87922761231
"390","PER","1239","ETS",2024 Oct,N(560, 22243),560.093420897749,"Middle",22243,149.140873002675,368.89482170832,751.292020087178,314.756684808349,805.430156987149
"391","PER","1239","ARIMA",2024 May,N(474, 24300),473.530011446549,"Middle",24300,155.884572681199,273.685989269252,673.374033623847,217.099889385977,729.960133507122
"392","PER","1239","ARIMA",2024 Jun,N(474, 26340),473.530011446549,"Middle",26340,162.296025829347,265.466506333327,681.593516559772,206.553048957274,740.506973935825
"393","PER","1239","ARIMA",2024 Jul,N(474, 28381),473.530011446549,"Middle",28381,168.466613903171,257.555812422685,689.504210470414,196.402431575834,750.657591317265
"394","PER","1239","ARIMA",2024 Aug,N(474, 30421),473.530011446549,"Middle",30421,174.416168975242,249.92848282029,697.131540072809,186.615413482277,760.444609410822
"395","PER","1239","ARIMA",2024 Sep,N(474, 32462),473.530011446549,"Middle",32462,180.172139910698,242.549328081035,704.510694812064,177.146841293452,769.913181599647
"396","PER","1239","ARIMA",2024 Oct,N(474, 34502),473.530011446549,"Middle",34502,185.747139951064,235.402178029286,711.657844863813,167.97596622705,779.084056666049
"397","PER","1246","ETS",2024 May,N(354, 1e+05),353.834808377891,"Middle",1e+05,316.227766016838,-51.5691876556956,759.238804411477,-166.359866719808,874.029483475589
"398","PER","1246","ETS",2024 Jun,N(354, 107379),353.834808377891,"Middle",107379,327.687350991765,-66.2603755935517,773.929992349333,-185.210884003562,892.880500759344
"399","PER","1246","ETS",2024 Jul,N(354, 111569),353.834808377891,"Middle",111569,334.019460510911,-74.3781399970972,782.047756752879,-195.627204162558,903.296820918339
"400","PER","1246","ETS",2024 Aug,N(354, 115758),353.834808377891,"Middle",115758,340.232273601432,-82.3429663791457,790.012583134927,-205.847281696466,913.516898452247
"401","PER","1246","ETS",2024 Sep,N(354, 119948),353.834808377891,"Middle",119948,346.335097846002,-90.1667870606843,797.836403816466,-215.886427578783,923.556044334564
"402","PER","1246","ETS",2024 Oct,N(354, 124138),353.834808377891,"Middle",124138,352.332229578845,-97.8551099421887,805.52472669797,-225.751709279309,933.421326035091
"403","PER","1246","ARIMA",2024 May,N(375, 89520),374.733151807297,"Middle",89520,299.198930479372,-8.83987706725782,758.306180681852,-117.44908883127,866.915392445864
"404","PER","1246","ARIMA",2024 Jun,N(343, 1e+05),343.39049744511,"Middle",1e+05,316.227766016838,-62.0134985884765,748.794493478696,-176.804177652589,863.585172542808
"405","PER","1246","ARIMA",2024 Jul,N(333, 1e+05),332.626874049314,"Middle",1e+05,316.227766016838,-72.7771219842725,738.0308700829,-187.567801048385,852.821549147012
"406","PER","1246","ARIMA",2024 Aug,N(329, 1e+05),328.930454873461,"Middle",1e+05,316.227766016838,-76.4735411601256,734.334450907047,-191.264220224238,849.125129971159
"407","PER","1246","ARIMA",2024 Sep,N(328, 1e+05),327.661038969431,"Middle",1e+05,316.227766016838,-77.7429570641557,733.065035003017,-192.533636128268,847.855714067129
"408","PER","1246","ARIMA",2024 Oct,N(327, 1e+05),327.225099033849,"Middle",1e+05,316.227766016838,-78.1788969997376,732.629095067435,-192.96957606385,847.419774131547
"409","PER","1247","ETS",2024 May,N(299, 131068),298.679525730503,"Middle",131068,362.033147653637,-165.446969561459,762.806021022466,-296.865002159729,894.224053620736
"410","PER","1247","ETS",2024 Jun,N(299, 131068),298.679525730503,"Middle",131068,362.033147653637,-165.446969561459,762.806021022466,-296.865002159729,894.224053620736
"411","PER","1247","ETS",2024 Jul,N(299, 131068),298.679525730503,"Middle",131068,362.033147653637,-165.446969561459,762.806021022466,-296.865002159729,894.224053620736
"412","PER","1247","ETS",2024 Aug,N(299, 131068),298.679525730503,"Middle",131068,362.033147653637,-165.446969561459,762.806021022466,-296.865002159729,894.224053620736
"413","PER","1247","ETS",2024 Sep,N(299, 131068),298.679525730503,"Middle",131068,362.033147653637,-165.446969561459,762.806021022466,-296.865002159729,894.224053620736
"414","PER","1247","ETS",2024 Oct,N(299, 131068),298.679525730503,"Middle",131068,362.033147653637,-165.446969561459,762.806021022466,-296.865002159729,894.224053620736
"415","PER","1247","ARIMA",2024 May,N(299, 127935),298.720930232558,"Middle",127935,357.680024602996,-159.824861308483,757.266721773599,-289.662710239371,887.104570704487
"416","PER","1247","ARIMA",2024 Jun,N(299, 127935),298.720930232558,"Middle",127935,357.680024602996,-159.824861308483,757.266721773599,-289.662710239371,887.104570704487
"417","PER","1247","ARIMA",2024 Jul,N(299, 127935),298.720930232558,"Middle",127935,357.680024602996,-159.824861308483,757.266721773599,-289.662710239371,887.104570704487
"418","PER","1247","ARIMA",2024 Aug,N(299, 127935),298.720930232558,"Middle",127935,357.680024602996,-159.824861308483,757.266721773599,-289.662710239371,887.104570704487
"419","PER","1247","ARIMA",2024 Sep,N(299, 127935),298.720930232558,"Middle",127935,357.680024602996,-159.824861308483,757.266721773599,-289.662710239371,887.104570704487
"420","PER","1247","ARIMA",2024 Oct,N(299, 127935),298.720930232558,"Middle",127935,357.680024602996,-159.824861308483,757.266721773599,-289.662710239371,887.104570704487
"421","PER","1258","ETS",2024 May,N(19, 1414),18.6329383187082,"Low",1414,37.6031913539263,-29.5743529970254,66.8402296344417,-43.2243114585007,80.490188095917
"422","PER","1258","ETS",2024 Jun,N(19, 1414),18.6329383187082,"Low",1414,37.6031913539263,-29.5743529970254,66.8402296344417,-43.2243114585007,80.490188095917
"423","PER","1258","ETS",2024 Jul,N(19, 1414),18.6329383187082,"Low",1414,37.6031913539263,-29.5743529970254,66.8402296344417,-43.2243114585007,80.490188095917
"424","PER","1258","ETS",2024 Aug,N(19, 1414),18.6329383187082,"Low",1414,37.6031913539263,-29.5743529970254,66.8402296344417,-43.2243114585007,80.490188095917
"425","PER","1258","ETS",2024 Sep,N(19, 1414),18.6329383187082,"Low",1414,37.6031913539263,-29.5743529970254,66.8402296344417,-43.2243114585007,80.490188095917
"426","PER","1258","ETS",2024 Oct,N(19, 1414),18.6329383187082,"Low",1414,37.6031913539263,-29.5743529970254,66.8402296344417,-43.2243114585007,80.490188095917
"427","PER","1258","ARIMA",2024 May,N(21, 1334),20.7208430630364,"Low",1334,36.5239647354993,-26.1028797278738,67.5445658539465,-39.3610789268601,80.8027650529328
"428","PER","1258","ARIMA",2024 Jun,N(19, 1421),18.6353639930116,"Low",1421,37.6961536499415,-29.6911049862135,66.9618329722366,-43.3748087611423,80.6455367471654
"429","PER","1258","ARIMA",2024 Jul,N(19, 1421),18.6353639930116,"Low",1421,37.6961536499415,-29.6911049862135,66.9618329722366,-43.3748087611423,80.6455367471654
"430","PER","1258","ARIMA",2024 Aug,N(19, 1421),18.6353639930116,"Low",1421,37.6961536499415,-29.6911049862135,66.9618329722366,-43.3748087611423,80.6455367471654
"431","PER","1258","ARIMA",2024 Sep,N(19, 1421),18.6353639930116,"Low",1421,37.6961536499415,-29.6911049862135,66.9618329722366,-43.3748087611423,80.6455367471654
"432","PER","1258","ARIMA",2024 Oct,N(19, 1421),18.6353639930116,"Low",1421,37.6961536499415,-29.6911049862135,66.9618329722366,-43.3748087611423,80.6455367471654
"433","PER","1259","ETS",2024 May,N(116, 13447),115.896785259731,"Low",13447,115.961200407723,-32.7654736629694,264.559044182431,-74.8593894109727,306.652959930435
"434","PER","1259","ETS",2024 Jun,N(116, 13447),115.896785259731,"Low",13447,115.961200407723,-32.7654736629694,264.559044182431,-74.8593894109727,306.652959930435
"435","PER","1259","ETS",2024 Jul,N(116, 13447),115.896785259731,"Low",13447,115.961200407723,-32.7654736629694,264.559044182431,-74.8593894109727,306.652959930435
"436","PER","1259","ETS",2024 Aug,N(116, 13447),115.896785259731,"Low",13447,115.961200407723,-32.7654736629694,264.559044182431,-74.8593894109727,306.652959930435
"437","PER","1259","ETS",2024 Sep,N(116, 13447),115.896785259731,"Low",13447,115.961200407723,-32.7654736629694,264.559044182431,-74.8593894109727,306.652959930435
"438","PER","1259","ETS",2024 Oct,N(116, 13447),115.896785259731,"Low",13447,115.961200407723,-32.7654736629694,264.559044182431,-74.8593894109727,306.652959930435
"439","PER","1259","ARIMA",2024 May,N(155, 12063),155.436174028966,"Low",12063,109.831689416124,14.6319481974941,296.240399860437,-25.236955060559,336.10930311849
"440","PER","1259","ARIMA",2024 Jun,N(152, 12063),151.68061163875,"Low",12063,109.831689416124,10.876385807279,292.484837470222,-28.9925174507741,332.353740728275
"441","PER","1259","ARIMA",2024 Jul,N(154, 12063),153.558392833858,"Low",12063,109.831689416124,12.7541670023866,294.362618665329,-27.1147362556666,334.231521923383
"442","PER","1259","ARIMA",2024 Aug,N(137, 12063),136.65836207789,"Low",12063,109.831689416124,-4.14586375358135,277.462587909362,-44.0147670116345,317.331491167415
"443","PER","1259","ARIMA",2024 Sep,N(101, 12063),100.980519370847,"Low",12063,109.831689416124,-39.8237064606247,241.784745202318,-79.6926097186779,281.653648460371
"444","PER","1259","ARIMA",2024 Oct,N(99, 12063),99.1027381757391,"Low",12063,109.831689416124,-41.7014876557323,239.906964007211,-81.5703909137854,279.775867265264
"445","PER","1260","ETS",2024 May,N(14, 449),14.3268302853122,"Low",449,21.1896201004171,-12.8382626834225,41.4919232540469,-20.5300947798739,49.1837553504983
"446","PER","1260","ETS",2024 Jun,N(14, 449),14.3268302853122,"Low",449,21.1896201004171,-12.8382626834225,41.4919232540469,-20.5300947798739,49.1837553504983
"447","PER","1260","ETS",2024 Jul,N(14, 449),14.3268302853122,"Low",449,21.1896201004171,-12.8382626834225,41.4919232540469,-20.5300947798739,49.1837553504983
"448","PER","1260","ETS",2024 Aug,N(14, 449),14.3268302853122,"Low",449,21.1896201004171,-12.8382626834225,41.4919232540469,-20.5300947798739,49.1837553504983
"449","PER","1260","ETS",2024 Sep,N(14, 449),14.3268302853122,"Low",449,21.1896201004171,-12.8382626834225,41.4919232540469,-20.5300947798739,49.1837553504983
